timestamp,open,high,low,close,volume,MACD,MACD_signal,MACD_diff,Stoch_RSI,SAR,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower
2021-03-04,50349.37,51773.88,47500.0,48374.09,82649.716829,1597.4085581760737,2389.532774897169,-792.1242167210953,0.16757819094833132,47500.0,49980.14,56772.483422610145,43187.796577389854
2021-03-05,48374.09,49448.93,46300.0,48751.71,78192.496372,1476.7232218549034,2206.9708642887163,-730.2476424338129,0.19004476283714775,46300.0,50060.041000000005,56754.39956702876,43365.68243297125
2021-03-06,48746.81,49200.0,47070.0,48882.2,44399.234242,1375.7498874510857,2040.7266689211904,-664.9767814701047,0.1982260884438754,46300.0,50075.2615,56757.4436471976,43393.0793528024
2021-03-07,48882.2,51450.03,48882.2,50971.75,55235.028032,1447.6494130611973,1922.1112177491918,-474.4618046879946,0.4977755864958139,47070.0,50228.294,56845.083386901424,43611.50461309858
2021-03-08,50959.11,52402.78,49274.67,52375.17,66987.359664,1599.4372532051639,1857.5764248403864,-258.1391716352225,1.0,48882.2,50390.380000000005,57050.627213132204,43730.132786867805
2021-03-09,52375.18,54895.0,51789.41,54884.5,71656.737076,1900.3066179537927,1866.1224634630678,34.18415449072495,1.0,49274.67,50528.61949999999,57436.85797067356,43620.381029326425
2021-03-10,54874.67,57387.69,53005.0,55851.59,84749.238943,2191.521343976754,1931.202239565805,260.31910441094897,1.0,51090.296,50743.569,58023.40700598552,43463.730994014484
2021-03-11,55851.59,58150.0,54272.82,57773.16,81914.812859,2547.9940627243486,2054.560604197514,493.4334585268348,1.0,52542.796800000004,50836.927,58420.73011507619,43253.123884923814
2021-03-12,57773.15,58081.51,54962.84,57221.72,73405.406047,2754.2553202875715,2194.4995474155257,559.7557728720458,0.9206655425385738,53704.79744,50905.9535,58693.09660600276,43118.81039399725
2021-03-13,57221.72,61844.0,56078.23,61188.39,83245.091346,3200.8980113096113,2395.779240194343,805.1187711152684,1.0,54634.397952,51094.9445,59649.804122877176,42540.08487712282
2021-03-14,61188.38,61724.79,58966.78,58968.31,52601.05275,3337.2538745170823,2584.074167058891,753.1797074581914,0.6733174756676823,56076.3183616,51338.976500000004,60479.77035910689,42198.182640893116
2021-03-15,58976.08,60633.43,54600.0,55605.2,102771.427298,3137.771728887412,2694.813679424595,442.9580494628167,0.24950543315441215,54600.0,51674.686499999996,60923.7363084812,42425.63669151879
2021-03-16,55605.2,56938.29,53271.34,56900.75,77986.694355,3049.072934119009,2765.665530363478,283.40740375553105,0.3558865608965561,53271.34,52035.914000000004,61506.21174694604,42565.616253053966
2021-03-17,56900.74,58974.73,54123.69,58912.97,70421.620841,3105.3512808489686,2833.6026804605763,271.74860038839233,0.5118687804250586,53271.34,52627.876000000004,62262.13721783561,42993.6147821644
2021-03-18,58912.97,60129.97,57023.0,57648.16,66580.406675,3013.1588598442468,2869.5139163373105,143.64494350693622,0.3289751073748075,54123.69,53196.440500000004,62603.85893953878,43789.022060461226
2021-03-19,57641.0,59468.0,56270.74,58030.01,52392.652961,2937.05130652323,2883.021394374495,54.02991214873509,0.35321381821199177,55667.752,53792.61949999999,62831.24954778125,44753.98945221874
2021-03-20,58030.01,59880.0,57820.17,58102.28,44476.941776,2849.7173396019425,2876.360583419985,-26.643243818042265,0.19067916821563047,56270.74,54440.9505,62732.002662815896,46149.8983371841
2021-03-21,58100.02,58589.1,55450.11,57351.56,48564.470274,2688.9313844402204,2838.874743624032,-149.94335918381148,0.04863448091291325,55450.11,54829.177,62898.92838362758,46759.42561637243
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.626169,2271.5965035079353,2725.419095600813,-453.8225920928776,0.0,53650.0,55111.30699999999,62644.64118997718,47577.97281002281
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.365427,1939.2900696891083,2568.1932904184723,-628.903220729364,0.026154555208101286,53000.0,55310.88300000001,62534.13028713889,48087.63571286113
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.465021,1494.3209825696322,2353.4188288487044,-859.0978462790722,0.0,51700.0,55507.361,62156.10205312511,48858.61994687488
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.534538,1048.1097492701083,2092.357012932985,-1044.2472636628768,0.0,50427.56,55634.4645,61844.4745865147,49424.454413485306
2021-03-26,51293.78,55073.46,51214.6,55025.59,63813.774692,984.264028032354,1870.738415952859,-886.474387920505,0.30482433734765335,50427.56,55941.634000000005,61339.9988749831,50543.26912501691
2021-03-27,55025.59,56700.36,53950.0,55817.14,50105.475055,986.1693572274817,1693.8246042077835,-707.6552469803019,0.46753489281075983,51214.6,56183.9035,61079.893250545465,51287.913749454536
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.387511,973.2719444062532,1549.7140722474776,-576.4421278412244,0.5414028403790497,53340.479999999996,56354.0265,60935.14751493578,51772.90548506422
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.937398,1100.2794763052225,1459.8271530590266,-359.5476767538041,0.7477330478952059,54691.84,56491.575,61053.09988275305,51930.050117246945
2021-03-30,57635.46,59368.0,57071.35,58746.57,55122.443122,1275.8827622510726,1423.038274897436,-147.15551264636338,0.8629221408741019,54800.01,56636.324,61290.22392306788,51982.42407693212
2021-03-31,58746.57,59800.0,56769.0,58740.55,60975.542666,1398.44348186961,1418.119316291871,-19.675834422261005,0.9852031361567548,56208.808000000005,56684.693499999994,61404.49225137131,51964.89474862868
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.61722,1476.925943315815,1429.88064169666,47.045301619155,0.9812093784853986,56769.0,56759.629499999995,61558.08882640615,51961.17017359384
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.418781,1539.8972627586772,1451.8839659090634,88.01329684961388,1.0,57784.0,56647.7105,61121.174246428964,52174.24675357104
2021-04-03,58950.01,59791.72,56880.0,57051.94,47409.852113,1420.2720883876027,1445.5615904047713,-25.289502017168616,0.6162618229410185,56880.0,56551.89200000001,60902.845578320426,52200.93842167959
2021-04-04,57051.95,58492.85,56388.0,58202.01,41314.081973,1402.1067000525727,1436.8706123343316,-34.76391228175885,0.7915781243360953,56388.0,56681.732500000006,61066.786154534944,52296.67884546507
2021-04-05,58202.01,59272.0,56777.77,59129.99,54258.01579,1445.9230288493054,1438.6810956373263,7.241933211979131,0.9265312597566812,56388.0,56793.194500000005,61306.3086872962,52280.08031270381
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.000727,1372.926670740213,1425.5302106579038,-52.603539917690796,0.6933010861618173,56777.77,56747.103500000005,61190.979284533845,52303.227715466164
2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.405659,1137.538336942598,1367.9318359148426,-230.39349897224452,0.3204350041730333,55473.0,56662.367999999995,61098.91036775659,52225.8256322434
2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.147019,1109.5953593297381,1316.264540597822,-206.66918126808378,0.49587490686377345,55473.0,56664.7435,61104.26236103508,52225.224638964915
2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.884911,1080.2445323187494,1269.0605389420075,-188.8160066232581,0.5103408045588206,55700.0,56666.756499999996,61108.91653427682,52224.596465723174
2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.424117,1174.6948583663398,1250.187402826874,-75.49254446053419,0.8636801945848019,56928.8,56787.63500000001,61425.036473137225,52150.233526862794
2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.715391,1253.9183917840637,1250.933600618312,2.9847911657516306,0.9126630858159254,57900.01,57083.594000000005,61748.28769166843,52418.90030833158
2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.037117,1290.3365060938668,1258.814181713423,31.522324380443706,0.8656833962877222,58688.808000000005,57359.5495,61995.49196019234,52723.60703980766
2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.688746,1600.5178035605786,1327.1549060828543,273.36289747772435,1.0,59319.8464,57923.117000000006,62701.764321027076,53144.469678972935
2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.343993,1776.2004975466334,1416.96402437561,359.23647317102336,0.8705196448307787,59805.15,58506.404500000004,62720.43373074036,54292.375269259646
2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.70034,1909.5923461391576,1515.4896887283196,394.102657410838,0.8936733551701813,60814.92,58913.123999999996,63272.515978357886,54553.73202164211
2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.139884,1846.7414885277321,1581.7400486882023,265.0014398395299,0.5111057938934749,60000.0,59189.007000000005,63426.42747080051,54951.5865291995
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.256128,1670.5053865412556,1599.4931162588132,71.01227028244239,0.2632315700733174,59580.91,59400.45849999999,63348.00178379133,55452.915216208654
2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.131824,1205.7385785855658,1520.742208724164,-315.00363013859806,0.0,50931.3,59326.1855,63455.4806302243,55196.8903697757
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.042267,786.6326341349777,1373.9202938063268,-587.287659671349,0.0,50931.3,59170.514,63599.35922153249,54741.668778467516
2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.482151,512.4771205724392,1201.6316591595494,-689.1545385871102,0.09833180644625811,53329.96,59054.7365,63640.76396337679,54468.70903662321
2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.756909,81.45422965510079,977.5961732586597,-896.141943603559,0.0,53329.96,58808.096000000005,63937.85750482371,53678.3344951763
2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.631337,-424.425747327492,697.1917891414294,-1121.6175364689213,0.0,50500.0,58445.143500000006,64437.99024250613,52452.29675749388
2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.780719,-861.0703361619744,385.53936408074867,-1246.6097002427232,0.0,47500.0,58148.803499999995,64923.110073095595,51374.496926904394
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.512573,-1279.2964916743222,52.57219292973451,-1331.8686846040566,0.0,47500.0,57741.094999999994,65379.86979716055,50102.32020283944
2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.645004,-1670.6496734384127,-292.07218034389496,-1378.5774930945176,0.0,46930.0,57237.933999999994,65723.28451786144,48752.58348213855
2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.802124,-1564.581771134639,-546.5740985020439,-1018.0076726325951,0.4118429328556217,46930.0,57038.445999999996,65630.51025177626,48446.38174822374
2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.034675,-1383.0340782056373,-713.8660944427626,-669.1679837628748,0.5056932931743501,48753.44,56991.37200000001,65616.94919764073,48365.7948023593
2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.459015,-1238.2570073557945,-818.744277025369,-419.5127303304255,0.49457413187590243,51973.552,56829.80700000001,65488.93864933988,48170.67535066014
2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.019455,-1213.7197922186679,-897.7393800640289,-315.980412154639,0.5077391745539339,52330.94,56600.43000000001,65350.87709027348,47849.98290972653
2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.910045,-850.4657371429275,-888.2846514798086,37.81891433688111,1.0,52330.94,56496.687,65142.98326433188,47850.390735668116
2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.351836,-547.7092468454939,-820.1695705529457,272.46032370745183,1.0,53013.01,56386.583999999995,64906.66730268264,47866.50069731735
2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.878863,-401.75941260282707,-736.4875389629221,334.7281263600951,0.8702163858349677,55381.208,56222.49449999999,64593.78701618736,47851.20198381263
2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.931286,-235.673138907252,-636.3246589517881,400.65152004453614,0.9277770443410122,56035.25,55902.214,63585.68162789638,48218.74637210362
2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.625903,-419.5085297280166,-592.9614331070338,173.45290337901724,0.5484794636918433,53046.69,55414.238,62455.71738642015,48372.75861357985
2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.923439,-220.83587547388743,-518.5363215804045,297.7004461065171,0.9312412668476727,52900.0,55128.044499999996,61298.38440330961,48957.70459669038
2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.671908,-145.8208229901793,-443.9932218623595,298.1723988721802,0.8389231097434692,52900.0,54880.9885,60398.64667446559,49363.33032553441
2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.747829,-11.910900696784665,-357.5767576292446,345.6658569324599,0.9165260884511273,55200.0,54746.393,59874.96251579677,49617.823484203225
2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.906028,216.57135637863394,-242.74713482766887,459.31849120630284,1.0,55241.63,54881.994999999995,60287.767104014,49476.22289598599
2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.11991,343.55840843055194,-125.48602617602471,469.04443460657666,0.872324123107072,56235.66,55012.37999999999,60606.83218338988,49417.9278166101
2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.34925,245.71113116717606,-51.24659470738455,296.9577258745606,0.4045637805559188,53400.0,54981.937,60551.88270008361,49411.991299916386
2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54055,234.36581557715544,5.875887349523445,228.489928227632,0.5649550707597321,53400.0,55126.05649999999,60714.06727143618,49538.045728563804
2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.789836,-338.6855378403998,-63.03639768846121,-275.6491401519386,0.0,48600.0,55023.0745,60927.47044373675,49118.67855626326
2021-05-13,49537.15,51367.19,46000.0,49670.97,147332.002121,-780.6347687192247,-206.55607189461392,-574.0786968246107,0.005242492519077639,46000.0,54950.366,61076.61862285616,48824.11337714385
2021-05-14,49671.92,51483.0,48799.75,49841.45,80082.204306,-1104.3956217585437,-386.1239818673999,-718.2716398911439,0.029310369637686382,46000.0,54940.0465,61099.9001941722,48780.19280582779
2021-05-15,49844.16,50700.0,46555.0,46762.99,89437.449359,-1591.0438613562,-627.10795776516,-963.9359035910401,0.0,46555.0,54824.8575,61485.52554025474,48164.189459745256
2021-05-16,46762.99,49795.89,43825.39,46431.5,114269.812775,-1980.6330649001611,-897.8129791921602,-1082.820085708001,0.0,43825.39,54446.363,62045.41140596505,46847.31459403494
2021-05-17,46426.83,46686.0,42001.0,43538.04,166657.172736,-2494.112776338872,-1217.0729386215028,-1277.0398377173694,0.0,42001.0,53872.66650000001,62826.06506470867,44919.26793529134
2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.860784,-2922.8926895590776,-1558.2368888090177,-1364.6558007500598,0.0,42001.0,53272.84450000001,63413.62574242386,43132.063257576156
2021-05-19,42849.78,43584.9,30000.0,36690.09,354347.243161,-3716.893331659703,-1989.968177379155,-1726.9251542805482,0.0,30000.0,52429.599,64878.406948146396,39980.79105185361
2021-05-20,36671.23,42451.67,34850.0,40526.64,203017.596923,-3990.566275394842,-2390.0877969822923,-1600.4784784125495,0.2919373055137161,30000.0,51571.2175,64793.10384708195,38349.33115291805
2021-05-21,40525.39,42200.0,33488.0,37252.01,202100.888258,-4420.729906236957,-2796.216218833225,-1624.5136874037316,0.19145288040009192,33488.0,50543.7995,64821.17321158353,36266.42578841647
2021-05-22,37263.35,38829.0,35200.62,37449.73,126542.243689,-4691.601469931076,-3175.2932690527955,-1516.3082008782808,0.21565297703135838,33488.0,49587.3755,64660.28238045199,34514.46861954802
2021-05-23,37458.51,38270.64,31111.01,34655.25,217136.046593,-5073.278718182235,-3554.8903588786834,-1518.3883593035516,0.1471984962355968,31111.01,48461.6685,64437.273103309664,32486.06389669033
2021-05-24,34681.44,39920.0,34031.0,38796.29,161630.893971,-4984.159083983766,-3840.7441038997,-1143.4149800840664,0.4821516671144397,31111.01,47741.4825,64091.98106176971,31390.98393823029
2021-05-25,38810.99,39791.77,36419.62,38324.72,111996.228404,-4895.154594694563,-4051.626202058673,-843.5283926358898,0.8172662868022084,34031.0,46785.913,62991.59946076564,30580.22653923436
2021-05-26,38324.72,40841.0,37800.44,39241.91,104780.773396,-4696.470341323315,-4180.595029911601,-515.8753114117135,0.9447546336467813,36419.62,45928.3245,61821.81374657069,30034.835253429315
2021-05-27,39241.92,40411.14,37134.27,38529.98,86547.158794,-4544.077147470358,-4253.291453423352,-290.78569404700556,0.8840657206834293,37134.27,44989.085999999996,60289.12808249295,29689.043917507042
2021-05-28,38529.99,38877.83,34684.0,35663.49,135377.62972,-4601.562284508975,-4322.945619640477,-278.61666486849754,0.691571144404022,34684.0,43829.157999999996,58237.87334826418,29420.442651735815
2021-05-29,35661.79,37338.58,33632.76,34605.15,112663.092689,-4678.587023960783,-4394.073900504538,-284.513123456245,0.6075549538037885,33632.76,42647.3735,55970.35247140618,29324.39452859382
2021-05-30,34605.15,36488.0,33379.0,35641.27,73535.386967,-4602.963363714072,-4435.851793146445,-167.1115705676275,0.7837091880927723,33379.0,41638.63,53827.36783053851,29449.892169461484
2021-05-31,35641.26,37499.0,34153.84,37253.81,94160.735289,-4362.6229647889995,-4421.2060274749565,58.583062685956975,1.0,33379.0,40667.8195,50838.9664369988,30496.672563001197
2021-06-01,37253.82,37894.81,35666.0,36693.09,81234.66377,-4169.335381986857,-4370.831898377337,201.49651639047988,0.9456549400817912,34153.84,40020.908,49447.94776525109,30593.868234748916
2021-06-02,36694.85,38225.0,35920.0,37568.68,67587.372495,-3900.5378127602526,-4276.77308125392,376.2352684936677,1.0,35666.0,39415.7935,47781.34008197613,31050.24691802387
2021-06-03,37568.68,39476.0,37170.0,39246.79,75889.106011,-3511.6245284629404,-4123.7433706957245,612.1188422327841,1.0,35920.0,38886.0605,45750.953154329036,32021.167845670963
2021-06-04,39246.78,39289.07,35555.15,36829.0,91317.799245,-3359.7740119512237,-3970.9494989468244,611.1754869956007,0.7514517436447303,35555.15,38389.361,44269.582551336134,32509.139448663864
2021-06-05,36829.15,37925.0,34800.0,35513.2,70459.62149,-3307.478889191887,-3838.255376995837,530.7764878039502,0.6270899767539122,34800.0,37843.445999999996,42544.953548055,33141.938451944996
2021-06-06,35516.07,36480.0,35222.0,35796.31,47650.206637,-3206.2305862984867,-3711.850418856367,505.6198325578803,0.5380837901219607,34800.0,37456.359500000006,41438.48234918752,33474.23665081249
2021-06-07,35796.31,36900.0,33300.0,33552.79,77574.952573,-3269.3370089740492,-3623.347736879904,354.01072790585476,0.23953430499859704,33300.0,36991.509999999995,40487.61299987321,33495.40700012678
2021-06-08,33556.96,34068.01,31000.0,33380.81,123251.189037,-3295.2411633896627,-3557.726422181856,262.48525879219324,0.21741570814518127,31000.0,36826.046,40660.42768930253,32991.66431069747
2021-06-09,33380.8,37534.79,32396.82,37388.05,136607.597517,-2958.317966269249,-3437.844730999335,479.5267647300857,1.0,31000.0,36669.116500000004,40122.84868070157,33215.384319298435
2021-06-10,37388.05,38491.0,35782.0,36675.72,109527.284943,-2717.457820761585,-3293.767348951785,576.3095281902001,0.8975951531178721,32396.82,36640.302,40083.70157442447,33196.902425575536
2021-06-11,36677.83,37680.4,35936.77,37331.98,78466.0053,-2445.4303241870657,-3124.0999439988414,678.6696198117756,1.0,35782.0,36634.4145,40072.656919059715,33196.17208094028
2021-06-12,37331.98,37463.63,34600.36,35546.11,87717.54999,-2346.8977804413735,-2968.6595112873483,621.7617308459749,0.674625924476037,34600.36,36678.957500000004,40035.59831041711,33322.3166895829
2021-06-13,35546.12,39380.0,34757.0,39020.57,86921.025555,-1965.7897443962647,-2768.0855579091317,802.295813512867,1.0,34600.36,36690.171500000004,40076.400221142976,33303.94277885703
2021-06-14,39020.56,41064.05,38730.0,40516.29,108522.391949,-1525.481969780907,-2519.5648402834872,994.0828705025801,1.0,34757.0,36799.75,40516.20018218764,33083.29981781236
2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.622838,-1192.8222378767823,-2254.2163198021462,1061.394081925364,0.9538512182579518,38730.0,36844.8565,40698.15243971363,32991.56056028637
2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.976937,-1061.7912543293787,-2015.731306707593,953.9400523782142,0.7365134283504071,38116.01,36835.808000000005,40674.053615625264,32997.562384374745
2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.307119,-967.4563099052975,-1806.076307347134,838.6199974418364,0.7060994915615127,37365.0,36957.282,40793.2083594843,33121.3556405157
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.042935,-1063.8543299729718,-1657.6319118723018,593.77758189933,0.44800445486006074,35129.29,37018.0165,40739.82065779948,33296.21234220052
2021-06-19,35820.48,36457.0,34803.52,35483.72,68712.449461,-1154.0691396559268,-1556.9193574290268,402.8502177731,0.41167693522470145,34803.52,37010.139,40744.21250408619,33276.06549591382
2021-06-20,35483.72,36137.72,33336.0,35600.16,89878.17085,-1202.309812317435,-1485.9974484067086,283.6876360892736,0.4298838166328346,33336.0,36927.4565,40709.21434464493,33145.69865535507
2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.873159,-1544.7923927523225,-1497.7564372758316,-47.035955476490926,0.024931448089577875,31251.23,36673.2485,41110.54101474969,32235.955985250315
2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.179762,-1723.66960086795,-1542.9390699942555,-180.73053087369453,0.1482970288093253,28805.0,36420.2925,41188.99450164339,31651.590498356614
2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.100563,-1750.9581302933802,-1584.5428820540806,-166.41524823929967,0.33591603615696547,28805.0,36141.8565,40868.012610465856,31415.700389534148
2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.80426,-1673.8069994410107,-1602.3957055314668,-71.41129390954393,0.48918850692811006,31683.0,36033.561,40790.92967959576,31276.192320404236
2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.130356,-1839.8757487795738,-1649.8917141810882,-189.98403459848555,0.15875639468162112,31275.0,35837.1235,40973.558899377065,30700.688100622938
2021-06-26,31576.09,32730.0,30151.0,32283.65,107820.375287,-1893.242709101476,-1698.561913165166,-194.68079593631,0.26973720926212397,30151.0,35661.4905,41026.62632716243,30296.354672837573
2021-06-27,32283.65,34749.0,31973.45,34700.34,96613.244211,-1720.6946271986744,-1702.988455971868,-17.70617122680642,0.6259793392101435,30151.0,35718.868,41016.693235968705,30421.0427640313
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.267819,-1582.2875017511906,-1678.8482651277327,96.56076337654213,0.6309804565518455,31973.45,35774.572,40995.76552974268,30553.378470257318
2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.79622,-1342.7928307966067,-1611.6371782615076,268.8443474649009,1.0,33862.72,35700.756,40870.104786810465,30531.407213189534
2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.197634,-1208.9929281307996,-1531.1083282353661,322.11540010456656,0.8553051795290484,34017.55,35619.22,40775.91144205496,30462.52855794504
2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.266112,-1213.2599795677743,-1467.5386585018477,254.27867893407347,0.6103824398239817,32711.0,35427.8555,40600.13963776563,30255.57136223437
2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.181378,-1180.292228077451,-1410.0893724169684,229.79714433951744,0.666679278522178,32699.0,35339.8775,40560.75315561161,30119.001844388393
2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.578641,-1070.6069273021058,-1342.192883393996,271.58595609189024,0.8448669294385052,32699.0,35122.3055,40066.865469953045,30177.745530046963
2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.475789,-923.2208149874932,-1258.3984697126955,335.1776547252023,0.9683415323582157,33316.73,34860.8165,39145.85397641652,30575.77902358348
2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.874245,-924.5720852254817,-1191.6331928152526,267.0611075897709,0.602625609056438,33125.55,34538.1215,38092.92451923105,30983.318480768958
2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.596349,-872.8255068053695,-1127.871655613276,255.04614880790655,0.7381307380705107,33125.55,34331.671500000004,37427.120231433655,31236.222768566353
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.521675,-850.8862159428245,-1072.4745676791858,221.58835173636135,0.6530502112729833,33532.0,34120.129,36692.56449437478,31547.693505625215
2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.48032,-902.6885810397798,-1038.5173703513046,135.82878931152482,0.42084283524476024,32077.0,33972.9225,36475.45273777102,31470.39226222898
2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.939899,-857.9936980697021,-1002.4126358949842,144.41893782528211,0.6416574628461943,32077.0,33889.527,36294.37073787722,31484.683262122777
2021-07-10,33815.81,34262.0,33004.78,33502.87,34761.175468,-838.162508300331,-969.5626103760536,131.40010207572266,0.3501333285822977,32261.07,33784.662500000006,36061.48810271057,31507.836897289442
2021-07-11,33502.87,34666.0,33306.47,34258.99,31572.647448,-752.7562769049473,-926.2013436818324,173.44506677688514,0.7558443652078488,33004.78,33917.1655,35969.46703200311,31864.8639679969
2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.403762,-770.7857391803045,-895.1182227815268,124.3324836012223,0.21045815431206508,32658.34,33946.019,35933.5548298756,31958.4831701244
2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.361008,-804.594967582023,-877.0135717416262,72.4186041596032,0.053308863845805146,32202.25,33898.604,35953.54899654353,31843.659003456465
2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.823484,-814.715075673601,-864.5538725280212,49.83879685442025,0.11345525155785971,31550.0,33806.4505,35881.20609735173,31731.69490264827
2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.576353,-888.3467834299736,-869.3124547084117,-19.034328721561906,0.0,31133.0,33821.227999999996,35835.80546242415,31806.650537575846
2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.864154,-975.4891552228073,-890.5477948112909,-84.94136041151637,0.0,31020.0,33776.239,35959.29646475885,31593.18153524115
2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.242132,-1021.7814504425696,-916.7945259375467,-104.9869245050229,0.06691455593139461,31020.0,33617.2255,35964.9618355757,31269.489164424307
2021-07-18,31520.07,32435.0,31108.97,31778.56,35923.716186,-1025.7858247550066,-938.5927857010388,-87.19303905396782,0.2256013345698973,31108.97,33481.409,35922.75301180158,31040.06498819842
2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.468499,-1092.1320915268007,-969.3006468661912,-122.83144466060946,0.0,30407.44,33227.805,35660.37292688375,30795.237073116252
2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.049017,-1215.3716784103817,-1018.5148531750293,-196.8568252353524,0.0,29278.0,32965.072499999995,35675.06384583093,30255.081154169056
2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.265128,-1110.2802814854367,-1036.8679388371108,-73.41234264832588,0.8491647401758732,29278.0,32897.063500000004,35617.72138958749,30176.405610412523
2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.092433,-1003.8580157295946,-1030.2659542156077,26.40793848601311,0.8945199482283819,29482.61,32822.1275,35523.148340452484,30121.10665954752
2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.863626,-801.6448101860697,-984.5417254097002,182.89691522363057,1.0,31708.0,32770.3755,35365.442642835165,30175.308357164842
2021-07-24,33634.1,34500.0,33401.14,34258.14,47977.550138,-584.2983407695137,-904.493048481663,320.19470771214924,1.0,31924.32,32718.957000000002,35148.01033501092,30289.903664989084
2021-07-25,34261.51,35398.0,33851.12,35381.02,47852.928313,-317.7795018731267,-787.1503391599558,469.3708372868291,1.0,33401.14,32803.501,35468.155940490346,30138.846059509648
2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.512724,42.75622093029233,-621.1690271419062,663.9252480721985,1.0,33851.12,32954.3805,36200.95942199505,29707.801578004943
2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.267015,501.8555339992963,-396.5641149136657,898.419648912962,1.0,35205.78,33234.168,37537.82080331342,28930.515196686574
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.528441,900.6367561017978,-137.12394071057304,1037.760696812371,1.0,36383.0,33591.360499999995,38806.11763858491,28376.60336141508
